datetime,conductivity,temp,conductivity_cor,salinity,salinity_cor
2021-05-25T21:00:00Z,0,23.27,-825.5407012047986,-8.673617379884035e-19,NA
2021-05-25T21:15:00Z,0,23.35,-825.5407012047986,0,NA
2021-05-25T21:30:00Z,0,23.4,-825.5407012047986,8.673617379884035e-19,NA
2021-05-25T21:45:00Z,0,23.3,-825.5407012047986,0,NA
2021-05-25T22:00:00Z,0,23.35,-825.5407012047986,0,NA
2021-05-25T22:15:00Z,0,23.51,-825.5407012047986,0,NA
2021-05-25T22:30:00Z,0,23.44,-825.5407012047986,4.336808689942018e-19,NA
2021-05-25T22:45:00Z,0,23.84,-825.5407012047986,8.673617379884035e-19,NA
2021-05-25T23:00:00Z,0,23.52,-825.5407012047986,0,NA
2021-05-25T23:15:00Z,0,23.03,-825.5407012047986,4.336808689942018e-19,NA
2021-05-25T23:30:00Z,0,22.89,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-25T23:45:00Z,0,22.87,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T00:00:00Z,0,22.93,-825.5407012047986,0,NA
2021-05-26T00:15:00Z,0,22.86,-825.5407012047986,8.673617379884035e-19,NA
2021-05-26T00:30:00Z,0,22.79,-825.5407012047986,8.673617379884035e-19,NA
2021-05-26T00:45:00Z,0,22.78,-825.5407012047986,-8.673617379884035e-19,NA
2021-05-26T01:00:00Z,0,22.81,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T01:15:00Z,0,22.85,-825.5407012047986,8.673617379884035e-19,NA
2021-05-26T01:30:00Z,0,22.9,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T01:45:00Z,0,22.98,-825.5407012047986,8.673617379884035e-19,NA
2021-05-26T02:00:00Z,0,23.02,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T02:15:00Z,0,23.06,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-26T02:30:00Z,0,23.11,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-26T02:45:00Z,0,23.15,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T03:00:00Z,0,23.21,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T03:15:00Z,0,23.21,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T03:30:00Z,0,23.23,-825.5407012047986,0,NA
2021-05-26T03:45:00Z,0,23.26,-825.5407012047986,0,NA
2021-05-26T04:00:00Z,0,23.26,-825.5407012047986,0,NA
2021-05-26T04:15:00Z,0,23.25,-825.5407012047986,0,NA
2021-05-26T04:30:00Z,0,23.25,-825.5407012047986,0,NA
2021-05-26T04:45:00Z,0,23.22,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-26T05:00:00Z,0,23.18,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T05:15:00Z,0,23.15,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T05:30:00Z,0,23.15,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T05:45:00Z,0,23.14,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-26T06:00:00Z,0,23.05,-825.5407012047986,0,NA
2021-05-26T06:15:00Z,0,22.79,-825.5407012047986,8.673617379884035e-19,NA
2021-05-26T06:30:00Z,0,22.58,-825.5407012047986,0,NA
2021-05-26T06:45:00Z,0,22.41,-825.5407012047986,4.336808689942018e-19,NA
2021-05-26T07:00:00Z,0,22.26,-825.5407012047986,8.673617379884035e-19,NA
2021-05-26T07:15:00Z,0,22.11,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-26T07:30:00Z,0,22,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-26T07:45:00Z,0,21.89,-825.5407012047986,-8.673617379884035e-19,NA
2021-05-26T08:00:00Z,0,21.77,-825.5407012047986,-4.336808689942018e-19,NA
2021-05-26T08:15:00Z,0,21.69,-825.5407012047986,-4.336808689942018e-19,NA
