datetime,depth,Temperature,Salinity,do_cor,odyPAR,F_s,do_corF_s
2021-06-12T12:45:00Z,2.853,12.013,28.79403554767417,13.978538961892992,4.874338695,0.8345,13.144038961892992
2021-06-12T13:00:00Z,2.789,12.013,28.78500125621913,14.558299511507863,4.874338695,0.8345,13.723799511507863
2021-06-12T13:15:00Z,2.745,12.013,28.770926290201448,14.003609688362824,4.874338695,0.8346,13.169009688362824
2021-06-12T13:30:00Z,2.689,12.013,28.77570725822194,14.134186388726533,4.874338695,0.8346,13.299586388726533
2021-06-12T13:45:00Z,2.633,12.013,28.77986391263054,13.179409555667085,4.874338695,0.8345,12.344909555667085
2021-06-12T14:00:00Z,2.589,12.013,28.71970450167863,10.743370633681714,4.874338695,0.8349,9.908470633681715
2021-06-12T14:15:00Z,2.534,12.013,28.652107376438725,9.366569905046754,4.874338695,0.8352,8.531369905046754
2021-06-12T14:30:00Z,2.453,12.013,28.70947954574074,8.179888852141357,4.874338695,0.8349,7.344988852141356
2021-06-12T14:45:00Z,2.357,12.013,28.724715159368007,11.610399924096747,4.874338695,0.8348,10.775599924096747
2021-06-12T15:00:00Z,2.254,12.013,28.755359301759057,16.990159979081596,4.874338695,0.8347,16.155459979081595
2021-06-12T15:15:00Z,2.146,12.013,28.749210422985072,16.49605774490532,4.874338695,0.8347,15.661357744905319
2021-06-12T15:30:00Z,2.03,12.013,28.70837669319966,17.793467839719142,4.874338695,0.8349,16.95856783971914
2021-06-12T15:45:00Z,1.919,11.916,28.639981692678077,17.838386224644257,4.874338695,0.8352,17.003186224644256
2021-06-12T16:00:00Z,1.809,12.013,28.266804064739567,16.935840071730293,4.874338695,0.8372,16.098640071730294
2021-06-12T16:15:00Z,1.697,12.013,28.186897284124335,12.38445860385282,4.874338695,0.8377,11.54675860385282
2021-06-12T16:30:00Z,1.592,12.013,28.077146480974836,11.188376028521237,4.874338695,0.8382,10.350176028521236
2021-06-12T16:45:00Z,1.495,12.013,28.035673914470095,10.285829875607273,4.874338695,0.8385,9.447329875607274
2021-06-12T17:00:00Z,1.397,12.013,28.013610001404217,9.987070385175105,4.874338695,0.8386,9.148470385175106
2021-06-12T17:15:00Z,1.308,12.11,27.92596769787019,9.624589464965446,4.874338695,0.8392,8.785389464965446
2021-06-12T17:30:00Z,1.22,12.11,27.69474286255015,9.377016041075851,4.874338695,0.8404,8.53661604107585
2021-06-12T17:45:00Z,1.138,12.207,27.433717439905177,9.312249997695451,4.874338695,0.8419,8.47034999769545
2021-06-12T18:00:00Z,1.057,12.207,27.14325541432006,9.619366396950896,4.874338695,0.8434,8.775966396950896
2021-06-12T18:15:00Z,0.976,12.304,26.926728985138475,9.881564411281227,4.874338695,0.8447,9.036864411281227
2021-06-12T18:30:00Z,0.9,12.594,26.79445284145435,9.87634134326668,4.874338695,0.8457,9.030641343266678
2021-06-12T18:45:00Z,0.816,13.654,26.59804118288862,9.799039936651363,4.874338695,0.848,8.951039936651362
2021-06-12T19:00:00Z,0.733,14.517,25.597711608543662,9.565046489599593,4.874338695,0.8542,8.710846489599593
2021-06-12T19:15:00Z,0.649,16.332,23.93165671043896,8.993642848808,4.874338695,0.8649,8.128742848807999
2021-06-12T19:30:00Z,0.575,17.379,22.54362570338329,8.624894246980881,4.874338695,0.8732,7.751694246980882
2021-06-12T19:45:00Z,0.509,17.95,21.374820565395474,7.859192476048085,4.874338695,0.8798,6.979392476048084
2021-06-12T20:00:00Z,0.443,18.236,21.42042518587285,6.991118572030142,4.874338695,0.8799,6.1112185720301415
2021-06-12T20:15:00Z,0.391,18.521,21.329125388344867,7.493577715029697,4.874338695,0.8806,6.612977715029697
2021-06-12T20:30:00Z,0.37,18.521,20.50779443059803,6.313164343741759,4.874338695,0.8849,5.428264343741759
2021-06-12T20:45:00Z,0.383,18.521,20.634066749023056,6.375841159916339,4.874338695,0.8842,5.491641159916339
2021-06-12T21:00:00Z,0.435,18.521,22.7427246263729,7.671162027524343,4.874338695,0.8732,6.797962027524343
2021-06-12T21:15:00Z,0.502,18.616,23.556600671939105,7.956341541118686,4.874338695,0.869,7.087341541118686
2021-06-12T21:30:00Z,0.571,18.521,23.250505520596512,7.689965072376717,4.874338695,0.8705,6.819465072376717
2021-06-12T21:45:00Z,0.639,18.521,22.72328073402363,5.341673693035757,4.874338695,0.8733,4.4683736930357565
2021-06-12T22:00:00Z,0.712,18.616,23.449429698803243,4.374361496741393,4.874338695,0.8696,3.504761496741393
2021-06-12T22:15:00Z,0.796,18.711,23.536644221274234,3.8813038761680243,4.874338695,0.8692,3.012103876168024
2021-06-12T22:30:00Z,0.876,18.901,25.27376051560106,4.288703181302799,4.874338695,0.8604,3.428303181302799
2021-06-12T22:45:00Z,0.96,19.472,26.10427035368176,4.231249433142767,4.874338695,0.8568,3.3744494331427672
2021-06-12T23:00:00Z,1.077,19.377,26.730183488295385,4.643871806292091,4.874338695,0.8535,3.790371806292091
2021-06-12T23:15:00Z,1.243,17.855,28.01185941224675,4.476733629826541,4.874338695,0.8454,3.6313336298265413
2021-06-12T23:30:00Z,1.404,15.951,28.38655006315067,4.523741241957477,4.874338695,0.8413,3.6824412419574775
2021-06-12T23:45:00Z,1.561,14.613,28.567487860681467,4.390030700785038,4.874338695,0.8388,3.5512307007850383
2021-06-13T00:00:00Z,1.716,13.75,28.663718769584246,4.316907748581361,4.874338695,0.8373,3.479607748581361
2021-06-13T00:15:00Z,1.877,13.461,28.82162817598761,5.188115493408033,4.874338695,0.8361,4.352015493408033
2021-06-13T00:30:00Z,2.043,13.076,28.933162245050244,4.913382115842788,4.874338695,0.8351,4.078282115842788
2021-06-13T00:45:00Z,2.227,12.594,28.957329028325574,5.065895701867601,4.874338695,0.8343,4.231595701867601
