scan_no,date,time,raw1,raw2,odyPAR
532,31/05/2021,09:00:00,0,0,4.874338695
533,31/05/2021,09:15:00,0,0,4.874338695
534,31/05/2021,09:30:00,0,0,4.874338695
535,31/05/2021,09:45:00,0,0,4.874338695
536,31/05/2021,10:00:00,0,0,4.874338695
537,31/05/2021,10:15:00,0,0,4.874338695
538,31/05/2021,10:30:00,0,0,4.874338695
539,31/05/2021,10:45:00,0,0,4.874338695
540,31/05/2021,11:00:00,0,0,4.874338695
541,31/05/2021,11:15:00,0,0,4.874338695
542,31/05/2021,11:30:00,0,0,4.874338695
543,31/05/2021,11:45:00,0,0,4.874338695
544,31/05/2021,12:00:00,0,0,4.874338695
545,31/05/2021,12:15:00,0,0,4.874338695
546,31/05/2021,12:30:00,0,0,4.874338695
547,31/05/2021,12:45:00,0,0,4.874338695
548,31/05/2021,13:00:00,0,0,4.874338695
549,31/05/2021,13:15:00,0,0,4.874338695
550,31/05/2021,13:30:00,0,0,4.874338695
551,31/05/2021,13:45:00,0,0,4.874338695
552,31/05/2021,14:00:00,0,0,4.874338695
