"Plot Title: BV_B_depth"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 10777830, SEN S/N: 10777830)","Temp, °C (LGR S/N: 10777830, SEN S/N: 10777830)"
422,04/05/21 09:15:00 PM,107.567,13.750
423,04/05/21 09:30:00 PM,108.884,13.750
424,04/05/21 09:45:00 PM,110.208,13.173
425,04/05/21 10:00:00 PM,111.525,11.334
426,04/05/21 10:15:00 PM,112.919,11.625
427,04/05/21 10:30:00 PM,114.258,11.334
428,04/05/21 10:45:00 PM,115.577,11.916
429,04/05/21 11:00:00 PM,116.822,11.819
430,04/05/21 11:15:00 PM,118.133,11.819
431,04/05/21 11:30:00 PM,119.476,11.819
432,04/05/21 11:45:00 PM,120.941,11.431
433,04/06/21 12:00:00 AM,122.321,10.846
434,04/06/21 12:15:00 AM,123.572,10.748
435,04/06/21 12:30:00 AM,124.665,10.846
436,04/06/21 12:45:00 AM,125.586,10.846
437,04/06/21 01:00:00 AM,126.354,10.846
438,04/06/21 01:15:00 AM,126.881,10.944
439,04/06/21 01:30:00 AM,127.373,10.944
440,04/06/21 01:45:00 AM,127.932,11.041
441,04/06/21 02:00:00 AM,128.624,11.041
442,04/06/21 02:15:00 AM,129.194,11.041
443,04/06/21 02:30:00 AM,129.528,10.944
444,04/06/21 02:45:00 AM,129.754,10.846
445,04/06/21 03:00:00 AM,129.857,10.748
446,04/06/21 03:15:00 AM,129.950,10.748
447,04/06/21 03:30:00 AM,130.011,10.748
448,04/06/21 03:45:00 AM,129.868,10.651
449,04/06/21 04:00:00 AM,129.643,9.866
450,04/06/21 04:15:00 AM,129.125,9.373
451,04/06/21 04:30:00 AM,128.402,9.077
452,04/06/21 04:45:00 AM,127.577,8.879
453,04/06/21 05:00:00 AM,126.824,8.879
454,04/06/21 05:15:00 AM,126.189,8.779
455,04/06/21 05:30:00 AM,125.667,8.779
456,04/06/21 05:45:00 AM,125.212,8.879
457,04/06/21 06:00:00 AM,124.783,8.879
458,04/06/21 06:15:00 AM,124.369,8.879
459,04/06/21 06:30:00 AM,123.894,8.879
460,04/06/21 06:45:00 AM,123.373,8.879
461,04/06/21 07:00:00 AM,122.730,8.879
462,04/06/21 07:15:00 AM,122.088,8.879
463,04/06/21 07:30:00 AM,121.553,8.879
464,04/06/21 07:45:00 AM,121.140,8.879
465,04/06/21 08:00:00 AM,121.007,8.978
466,04/06/21 08:15:00 AM,121.043,9.077
467,04/06/21 08:30:00 AM,121.129,9.275
468,04/06/21 08:45:00 AM,121.199,9.472
469,04/06/21 09:00:00 AM,121.184,9.472
470,04/06/21 09:15:00 AM,121.062,9.472
471,04/06/21 09:30:00 AM,120.787,9.472
472,04/06/21 09:45:00 AM,120.415,9.373
473,04/06/21 10:00:00 AM,120.171,9.373
474,04/06/21 10:15:00 AM,120.033,9.373
475,04/06/21 10:30:00 AM,120.058,9.571
476,04/06/21 10:45:00 AM,120.160,9.472
477,04/06/21 11:00:00 AM,120.379,9.571
478,04/06/21 11:15:00 AM,120.755,9.768
479,04/06/21 11:30:00 AM,121.228,10.063
480,04/06/21 11:45:00 AM,121.639,10.357
481,04/06/21 12:00:00 PM,121.889,10.455
482,04/06/21 12:15:00 PM,121.935,10.455
483,04/06/21 12:30:00 PM,121.731,10.357
484,04/06/21 12:45:00 PM,121.278,10.161
485,04/06/21 01:00:00 PM,120.708,10.063
486,04/06/21 01:15:00 PM,120.295,10.063
487,04/06/21 01:30:00 PM,120.132,10.161
488,04/06/21 01:45:00 PM,120.126,10.357
489,04/06/21 02:00:00 PM,120.172,10.357
490,04/06/21 02:15:00 PM,120.019,10.357
491,04/06/21 02:30:00 PM,119.718,10.455
492,04/06/21 02:45:00 PM,119.066,10.553
493,04/06/21 03:00:00 PM,118.191,10.748
494,04/06/21 03:15:00 PM,117.376,10.944
495,04/06/21 03:30:00 PM,116.506,11.236
496,04/06/21 03:45:00 PM,115.662,11.431
497,04/06/21 04:00:00 PM,114.864,11.625
498,04/06/21 04:15:00 PM,114.052,11.819
499,04/06/21 04:30:00 PM,113.274,12.110
500,04/06/21 04:45:00 PM,112.512,12.401
501,04/06/21 05:00:00 PM,111.761,12.594
502,04/06/21 05:15:00 PM,111.019,12.980
503,04/06/21 05:30:00 PM,110.307,13.365
504,04/06/21 05:45:00 PM,109.592,13.654
505,04/06/21 06:00:00 PM,108.861,13.942
506,04/06/21 06:15:00 PM,108.101,14.230
507,04/06/21 06:30:00 PM,107.394,14.325
508,04/06/21 06:45:00 PM,106.713,14.325
509,04/06/21 07:00:00 PM,106.109,13.942
510,04/06/21 07:15:00 PM,105.532,13.846
511,04/06/21 07:30:00 PM,105.045,13.750
512,04/06/21 07:45:00 PM,104.645,13.558
513,04/06/21 08:00:00 PM,104.415,13.461
514,04/06/21 08:15:00 PM,104.397,13.365
515,04/06/21 08:30:00 PM,104.578,13.365
516,04/06/21 08:45:00 PM,104.917,13.173
517,04/06/21 09:00:00 PM,105.332,13.365
518,04/06/21 09:15:00 PM,105.856,13.654
519,04/06/21 09:30:00 PM,106.528,13.846
520,04/06/21 09:45:00 PM,107.167,13.942
521,04/06/21 10:00:00 PM,107.934,13.846
522,04/06/21 10:15:00 PM,108.838,13.750
523,04/06/21 10:30:00 PM,109.902,13.461
524,04/06/21 10:45:00 PM,111.176,12.013
525,04/06/21 11:00:00 PM,112.576,11.431
526,04/06/21 11:15:00 PM,113.961,11.139
527,04/06/21 11:30:00 PM,115.427,11.625
528,04/06/21 11:45:00 PM,116.819,12.110
529,04/07/21 12:00:00 AM,118.050,12.013
530,04/07/21 12:15:00 AM,119.190,11.916
531,04/07/21 12:30:00 AM,120.300,11.139
532,04/07/21 12:45:00 AM,121.429,10.748
533,04/07/21 01:00:00 AM,122.709,10.651
534,04/07/21 01:15:00 AM,124.032,10.748
535,04/07/21 01:30:00 AM,125.218,10.846
536,04/07/21 01:45:00 AM,126.293,10.846
537,04/07/21 02:00:00 AM,127.179,10.748
538,04/07/21 02:15:00 AM,127.845,10.846
539,04/07/21 02:30:00 AM,128.276,10.846
