"Plot Title: TS_Light"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10612055, SEN S/N: 10612055)","Intensity, lum/ft² (LGR S/N: 10612055, SEN S/N: 10612055)"
466,05/30/21 10:15:00 AM,62.425,1920.0
467,05/30/21 10:30:00 AM,62.769,2048.0
468,05/30/21 10:45:00 AM,63.626,3072.0
469,05/30/21 11:00:00 AM,64.481,3968.0
470,05/30/21 11:15:00 AM,65.509,4352.0
471,05/30/21 11:30:00 AM,66.193,5376.0
472,05/30/21 11:45:00 AM,62.940,4864.0
473,05/30/21 12:00:00 PM,62.940,5120.0
474,05/30/21 12:15:00 PM,62.598,4352.0
475,05/30/21 12:30:00 PM,63.282,4352.0
476,05/30/21 12:45:00 PM,64.139,4608.0
477,05/30/21 01:00:00 PM,68.248,8704.0
478,05/30/21 01:15:00 PM,69.449,8192.0
479,05/30/21 01:30:00 PM,67.735,7168.0
480,05/30/21 01:45:00 PM,68.763,10240.0
481,05/30/21 02:00:00 PM,69.449,8192.0
482,05/30/21 02:15:00 PM,66.022,5120.0
483,05/30/21 02:30:00 PM,65.167,4096.0
484,05/30/21 02:45:00 PM,66.708,5120.0
485,05/30/21 03:00:00 PM,66.193,5632.0
486,05/30/21 03:15:00 PM,66.022,5120.0
487,05/30/21 03:30:00 PM,65.851,4352.0
488,05/30/21 03:45:00 PM,67.735,5120.0
489,05/30/21 04:00:00 PM,70.995,7424.0
490,05/30/21 04:15:00 PM,69.107,6144.0
491,05/30/21 04:30:00 PM,69.107,6912.0
492,05/30/21 04:45:00 PM,71.683,7168.0
493,05/30/21 05:00:00 PM,70.995,5632.0
494,05/30/21 05:15:00 PM,74.791,8704.0
495,05/30/21 05:30:00 PM,70.651,4864.0
496,05/30/21 05:45:00 PM,72.199,5376.0
497,05/30/21 06:00:00 PM,68.248,3712.0
498,05/30/21 06:15:00 PM,65.851,2304.0
499,05/30/21 06:30:00 PM,63.968,1280.0
500,05/30/21 06:45:00 PM,62.940,512.0
501,05/30/21 07:00:00 PM,62.769,272.0
502,05/30/21 07:15:00 PM,62.598,200.0
503,05/30/21 07:30:00 PM,62.598,224.0
504,05/30/21 07:45:00 PM,62.940,192.0
505,05/30/21 08:00:00 PM,62.940,95.0
506,05/30/21 08:15:00 PM,62.598,35.0
507,05/30/21 08:30:00 PM,62.083,18.0
508,05/30/21 08:45:00 PM,61.569,9.0
509,05/30/21 09:00:00 PM,61.398,2.0
510,05/30/21 09:15:00 PM,61.227,0.0
511,05/30/21 09:30:00 PM,61.054,0.0
512,05/30/21 09:45:00 PM,61.054,0.0
513,05/30/21 10:00:00 PM,61.054,0.0
514,05/30/21 10:15:00 PM,61.054,0.0
515,05/30/21 10:30:00 PM,60.883,0.0
516,05/30/21 10:45:00 PM,60.883,0.0
517,05/30/21 11:00:00 PM,60.883,0.0
518,05/30/21 11:15:00 PM,60.712,0.0
519,05/30/21 11:30:00 PM,60.712,0.0
520,05/30/21 11:45:00 PM,60.712,0.0
521,05/31/21 12:00:00 AM,60.712,0.0
522,05/31/21 12:15:00 AM,60.712,0.0
523,05/31/21 12:30:00 AM,60.712,0.0
524,05/31/21 12:45:00 AM,60.712,0.0
525,05/31/21 01:00:00 AM,60.712,0.0
526,05/31/21 01:15:00 AM,60.712,0.0
527,05/31/21 01:30:00 AM,60.712,0.0
528,05/31/21 01:45:00 AM,60.883,0.0
